,side,filledTime,profit,profitPercentage,accumulatedBalance,compoundProfitPerc,strategyCompoundProfitPerc,currencyPairDetails.quote,startAlloc,filledTimeM,filledTimeD,cumBal,cumProf,maxValPerc,minValPerc,maxValBal,minValBal
0,Sell,2021-05-06 04:00:00+00:00,-0.00986117,-0.19722648,0.99013883,-0.00986117,-0.19722648,BTC,1.0,2021-05-06 04:00:00+00:00,2021-05-06 04:00:00+00:00,0.99013883,-0.009861169999999975,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
1,Sell,2021-05-06 04:00:00+00:00,-0.00986117,-0.19722648,0.98027766,-0.01972234,-0.19722648,BTC,1.0,2021-05-06 04:00:00+00:00,2021-05-06 04:00:00+00:00,0.98027766,-0.01972233999999995,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
2,Sell,2021-05-06 04:00:00+00:00,-0.00986117,-0.19722648,0.97041649,-0.02958351,-0.19722648,BTC,1.0,2021-05-06 04:00:00+00:00,2021-05-06 04:00:00+00:00,0.9704164900000001,-0.029583509999999924,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
3,Sell,2021-05-11 02:00:00+00:00,0.00496589,0.10496602,0.97538238,-0.02461762,-0.11296254,BTC,1.0,2021-05-11 02:00:00+00:00,2021-05-11 02:00:00+00:00,0.9753823800000001,-0.024617619999999896,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
4,Sell,2021-05-11 02:00:00+00:00,0.00496589,0.10496602,0.98034827,-0.01965173,-0.11296254,BTC,1.0,2021-05-11 02:00:00+00:00,2021-05-11 02:00:00+00:00,0.9803482700000001,-0.019651729999999867,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
5,Sell,2021-05-11 02:00:00+00:00,0.00496589,0.10496602,0.98531416,-0.01468584,-0.11296254,BTC,1.0,2021-05-11 02:00:00+00:00,2021-05-11 02:00:00+00:00,0.9853141600000002,-0.014685839999999839,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
6,Sell,2021-05-19 20:00:00+00:00,0.08906853,1.80795367,1.07438269,0.07438269,1.49076009,BTC,1.0,2021-05-19 20:00:00+00:00,2021-05-19 20:00:00+00:00,1.0743826900000002,0.0743826900000002,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
7,Sell,2021-05-19 20:00:00+00:00,0.08906853,1.80795367,1.16345122,0.16345122,1.49076009,BTC,1.0,2021-05-19 20:00:00+00:00,2021-05-19 20:00:00+00:00,1.1634512200000002,0.16345122000000023,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
8,Sell,2021-05-19 20:00:00+00:00,0.08906853,1.80795367,1.25251975,0.25251975,1.49076009,BTC,1.0,2021-05-19 20:00:00+00:00,2021-05-19 20:00:00+00:00,1.2525197500000003,0.25251975000000026,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
9,Sell,2021-05-20 22:00:00+00:00,0.101415,2.02832434,1.35393475,0.35393475,2.02832434,BTC,1.0,2021-05-20 22:00:00+00:00,2021-05-20 22:00:00+00:00,1.3539347500000003,0.3539347500000003,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
10,Sell,2021-05-21 00:00:00+00:00,0.08040547,1.60815153,1.43434022,0.43434022,1.60815153,BTC,1.0,2021-05-21 00:00:00+00:00,2021-05-21 00:00:00+00:00,1.4343402200000004,0.4343402200000004,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
11,Sell,2021-06-07 22:00:00+00:00,0.00345484,0.04817465,1.43779506,0.43779506,1.61075159,BTC,1.0,2021-06-07 22:00:00+00:00,2021-06-07 22:00:00+00:00,1.4377950600000005,0.43779506000000046,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
12,Sell,2021-06-07 22:00:00+00:00,0.00345484,0.04817465,1.4412499,0.4412499,1.61075159,BTC,1.0,2021-06-07 22:00:00+00:00,2021-06-07 22:00:00+00:00,1.4412499000000005,0.44124990000000053,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
13,Sell,2021-06-08 22:00:00+00:00,0.07759766,1.55199386,1.51884756,0.51884756,1.55199386,BTC,1.0,2021-06-08 22:00:00+00:00,2021-06-08 22:00:00+00:00,1.5188475600000004,0.5188475600000004,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
14,Sell,2021-06-13 20:00:00+00:00,-0.00956112,-0.13332127,1.50928644,0.50928644,1.15868879,BTC,1.0,2021-06-13 20:00:00+00:00,2021-06-13 20:00:00+00:00,1.5092864400000003,0.5092864400000003,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
15,Sell,2021-06-14 04:00:00+00:00,0.07262683,1.45255403,1.58191327,0.58191327,1.45255403,BTC,1.0,2021-06-14 04:00:00+00:00,2021-06-14 04:00:00+00:00,1.5819132700000003,0.5819132700000003,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
16,Sell,2021-06-16 11:00:00+00:00,-0.00412508,-0.0521543,1.57778819,0.57778819,1.47458967,BTC,1.0,2021-06-16 11:00:00+00:00,2021-06-16 11:00:00+00:00,1.5777881900000004,0.5777881900000004,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
17,Sell,2021-06-16 11:00:00+00:00,-0.00412508,-0.0521543,1.57366311,0.57366311,1.04610389,BTC,1.0,2021-06-16 11:00:00+00:00,2021-06-16 11:00:00+00:00,1.5736631100000005,0.5736631100000005,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
18,Sell,2021-06-16 16:00:00+00:00,-0.01557969,-0.21723933,1.55808342,0.55808342,1.37045319,BTC,1.0,2021-06-16 16:00:00+00:00,2021-06-16 16:00:00+00:00,1.5580834200000004,0.5580834200000004,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
19,Sell,2021-06-16 20:00:00+00:00,0.06914983,1.38300683,1.62723325,0.62723325,1.38300683,BTC,1.0,2021-06-16 20:00:00+00:00,2021-06-16 20:00:00+00:00,1.6272332500000004,0.6272332500000004,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
20,Sell,2021-06-17 00:00:00+00:00,0.06580157,1.31604114,1.69303482,0.69303482,1.31604114,BTC,1.0,2021-06-17 00:00:00+00:00,2021-06-17 00:00:00+00:00,1.6930348200000005,0.6930348200000005,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
21,Sell,2021-06-17 18:00:00+00:00,0.00689519,0.09614691,1.69993001,0.69993001,1.85891724,BTC,1.0,2021-06-17 18:00:00+00:00,2021-06-17 18:00:00+00:00,1.6999300100000005,0.6999300100000005,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
22,Sell,2021-06-23 11:00:00+00:00,0.05008824,1.00178043,1.75001825,0.75001825,1.00178043,BTC,1.0,2021-06-23 11:00:00+00:00,2021-06-23 11:00:00+00:00,1.7500182500000006,0.7500182500000006,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
23,Sell,2021-06-29 21:00:00+00:00,-0.01500784,-0.17657595,1.73501041,0.73501041,1.03763665,BTC,1.0,2021-06-29 21:00:00+00:00,2021-06-29 21:00:00+00:00,1.7350104100000006,0.7350104100000006,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
24,Sell,2021-06-29 21:00:00+00:00,-0.01500784,-0.17657595,1.72000257,0.72000257,1.14975565,BTC,1.0,2021-06-29 21:00:00+00:00,2021-06-29 21:00:00+00:00,1.7200025700000006,0.7200025700000006,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
25,Sell,2021-06-29 22:00:00+00:00,-0.01443121,-0.16979157,1.70557136,0.70557136,0.6986927,BTC,1.0,2021-06-29 22:00:00+00:00,2021-06-29 22:00:00+00:00,1.7055713600000006,0.7055713600000006,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
26,Sell,2021-07-03 22:00:00+00:00,-0.00162284,-0.01903028,1.70394852,0.70394852,0.99885985,BTC,1.0,2021-07-03 22:00:00+00:00,2021-07-03 22:00:00+00:00,1.7039485200000006,0.7039485200000006,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
27,Sell,2021-07-03 22:00:00+00:00,-0.00162284,-0.01903028,1.70232568,0.70232568,0.6663661,BTC,1.0,2021-07-03 22:00:00+00:00,2021-07-03 22:00:00+00:00,1.7023256800000006,0.7023256800000006,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
28,Sell,2021-07-03 22:00:00+00:00,-0.00162284,-0.01903028,1.70070284,0.70070284,1.1088452,BTC,1.0,2021-07-03 22:00:00+00:00,2021-07-03 22:00:00+00:00,1.7007028400000006,0.7007028400000006,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
29,Sell,2021-07-18 15:00:00+00:00,-0.02244799,-0.25655494,1.67825485,0.67825485,0.48821377,BTC,1.0,2021-07-18 15:00:00+00:00,2021-07-18 15:00:00+00:00,1.6782548500000005,0.6782548500000005,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
30,Sell,2021-07-25 12:00:00+00:00,-0.02700429,-0.31771555,1.65125056,0.65125056,0.61732335,BTC,1.0,2021-07-25 12:00:00+00:00,2021-07-25 12:00:00+00:00,1.6512505600000005,0.6512505600000005,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
31,Sell,2021-07-30 13:00:00+00:00,-0.00375132,-0.04470517,1.64749924,0.64749924,0.42168292,BTC,1.0,2021-07-30 13:00:00+00:00,2021-07-30 13:00:00+00:00,1.6474992400000006,0.6474992400000006,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
32,Sell,2021-07-30 16:00:00+00:00,-0.00786168,-0.09522139,1.63963756,0.63963756,1.30898946,BTC,1.0,2021-07-30 16:00:00+00:00,2021-07-30 16:00:00+00:00,1.6396375600000006,0.6396375600000006,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
33,Sell,2021-07-30 16:00:00+00:00,-0.00773139,-0.093645,1.63190617,0.63190617,1.22288461,BTC,1.0,2021-07-30 16:00:00+00:00,2021-07-30 16:00:00+00:00,1.6319061700000006,0.6319061700000006,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
34,Sell,2021-08-08 05:00:00+00:00,-0.00257741,-0.0315882,1.62932876,0.62932876,0.37677452,BTC,1.0,2021-08-08 05:00:00+00:00,2021-08-08 05:00:00+00:00,1.6293287600000006,0.6293287600000006,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
35,Sell,2021-08-15 14:00:00+00:00,0.00539046,0.06529093,1.63471922,0.63471922,0.7229199,BTC,1.0,2021-08-15 14:00:00+00:00,2021-08-15 14:00:00+00:00,1.6347192200000007,0.6347192200000007,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
36,Sell,2021-08-17 08:00:00+00:00,-0.00466793,-0.05711126,1.63005129,0.63005129,0.62452177,BTC,1.0,2021-08-17 08:00:00+00:00,2021-08-17 08:00:00+00:00,1.6300512900000006,0.6300512900000006,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
37,Sell,2021-08-19 08:00:00+00:00,-0.00934871,-0.18976199,1.62070258,0.62070258,-0.18976199,BTC,1.0,2021-08-19 08:00:00+00:00,2021-08-19 08:00:00+00:00,1.6207025800000006,0.6207025800000006,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
38,Sell,2021-08-24 06:00:00+00:00,0.00174204,0.02149762,1.62244462,0.62244462,0.65944512,BTC,1.0,2021-08-24 06:00:00+00:00,2021-08-24 06:00:00+00:00,1.6224446200000004,0.6224446200000004,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
39,Sell,2021-08-28 06:00:00+00:00,-0.00120761,-0.01482358,1.62123701,0.62123701,0.35636579,BTC,1.0,2021-08-28 06:00:00+00:00,2021-08-28 06:00:00+00:00,1.6212370100000004,0.6212370100000004,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
40,Sell,2021-09-02 15:00:00+00:00,-0.0096142,-0.11306346,1.61162281,0.61162281,0.77286184,BTC,1.0,2021-09-02 15:00:00+00:00,2021-09-02 15:00:00+00:00,1.6116228100000005,0.6116228100000005,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
41,Sell,2021-09-02 15:00:00+00:00,-0.0096142,-0.11306346,1.60200861,0.60200861,0.47796098,BTC,1.0,2021-09-02 15:00:00+00:00,2021-09-02 15:00:00+00:00,1.6020086100000006,0.6020086100000006,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
42,Sell,2021-09-02 15:00:00+00:00,-0.0096142,-0.11306346,1.59239441,0.59239441,0.87041187,BTC,1.0,2021-09-02 15:00:00+00:00,2021-09-02 15:00:00+00:00,1.5923944100000007,0.5923944100000007,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
43,Sell,2021-09-02 16:00:00+00:00,0.00747699,0.09163598,1.5998714,0.5998714,1.52057597,BTC,1.0,2021-09-02 16:00:00+00:00,2021-09-02 16:00:00+00:00,1.5998714000000007,0.5998714000000007,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
44,Sell,2021-09-02 18:00:00+00:00,0.0024677,0.02988901,1.6023391,0.6023391,1.94436745,BTC,1.0,2021-09-02 18:00:00+00:00,2021-09-02 18:00:00+00:00,1.6023391000000007,0.6023391000000007,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
45,Sell,2021-09-03 02:00:00+00:00,0.00789903,0.09680891,1.61023813,0.61023813,1.43807965,BTC,1.0,2021-09-03 02:00:00+00:00,2021-09-03 02:00:00+00:00,1.6102381300000006,0.6102381300000006,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
46,Sell,2021-09-03 20:00:00+00:00,-0.01104792,-0.12992406,1.59919021,0.59919021,1.01513167,BTC,1.0,2021-09-03 20:00:00+00:00,2021-09-03 20:00:00+00:00,1.5991902100000006,0.5991902100000006,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
47,Sell,2021-09-03 22:00:00+00:00,-0.00387725,-0.04783078,1.59531296,0.59531296,0.58007257,BTC,1.0,2021-09-03 22:00:00+00:00,2021-09-03 22:00:00+00:00,1.5953129600000007,0.5953129600000007,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
48,Sell,2021-09-06 02:00:00+00:00,0.0052256,0.06551428,1.60053856,0.60053856,0.88900961,BTC,1.0,2021-09-06 02:00:00+00:00,2021-09-06 02:00:00+00:00,1.6005385600000006,0.6005385600000006,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
49,Sell,2021-09-06 02:00:00+00:00,0.0052256,0.06551428,1.60576416,0.60576416,0.57478853,BTC,1.0,2021-09-06 02:00:00+00:00,2021-09-06 02:00:00+00:00,1.6057641600000006,0.6057641600000006,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
50,Sell,2021-09-06 02:00:00+00:00,0.0052256,0.06551428,1.61098976,0.61098976,0.99295056,BTC,1.0,2021-09-06 02:00:00+00:00,2021-09-06 02:00:00+00:00,1.6109897600000005,0.6109897600000005,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
51,Sell,2021-09-06 22:00:00+00:00,-0.00151504,-0.01899367,1.60947472,0.60947472,0.55006119,BTC,1.0,2021-09-06 22:00:00+00:00,2021-09-06 22:00:00+00:00,1.6094747200000006,0.6094747200000006,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
52,Sell,2021-09-09 16:00:00+00:00,-0.00574345,-0.07200416,1.60373127,0.60373127,1.26252777,BTC,1.0,2021-09-09 16:00:00+00:00,2021-09-09 16:00:00+00:00,1.6037312700000006,0.6037312700000006,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
53,Sell,2021-09-10 16:00:00+00:00,-0.00055924,-0.00694935,1.60317203,0.60317203,0.87588222,BTC,1.0,2021-09-10 16:00:00+00:00,2021-09-10 16:00:00+00:00,1.6031720300000005,0.6031720300000005,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
54,Sell,2021-09-10 16:00:00+00:00,-0.00356787,-0.04433692,1.59960416,0.59960416,0.90458927,BTC,1.0,2021-09-10 16:00:00+00:00,2021-09-10 16:00:00+00:00,1.5996041600000006,0.5996041600000006,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
55,Sell,2021-09-10 18:00:00+00:00,-0.0064677,-0.0810839,1.59313646,0.59313646,1.31619784,BTC,1.0,2021-09-10 18:00:00+00:00,2021-09-10 18:00:00+00:00,1.5931364600000006,0.5931364600000006,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
56,Sell,2021-09-10 20:00:00+00:00,-0.00561014,-0.06996583,1.58752632,0.58752632,1.10422814,BTC,1.0,2021-09-10 20:00:00+00:00,2021-09-10 20:00:00+00:00,1.5875263200000007,0.5875263200000007,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
57,Sell,2021-09-10 20:00:00+00:00,-0.00104702,-0.01301071,1.5864793,0.5864793,0.55429941,BTC,1.0,2021-09-10 20:00:00+00:00,2021-09-10 20:00:00+00:00,1.5864793000000008,0.5864793000000008,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
58,Sell,2021-09-12 06:00:00+00:00,0.03771129,0.7971223,1.62419059,0.62419059,0.7971223,BTC,1.0,2021-09-12 06:00:00+00:00,2021-09-12 06:00:00+00:00,1.6241905900000009,0.6241905900000009,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
59,Sell,2021-09-12 06:00:00+00:00,0.03771129,0.7971223,1.66190188,0.66190188,0.7971223,BTC,1.0,2021-09-12 06:00:00+00:00,2021-09-12 06:00:00+00:00,1.661901880000001,0.6619018800000009,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
60,Sell,2021-09-12 08:00:00+00:00,-0.00355995,-0.04391648,1.65834193,0.65834193,0.29679898,BTC,1.0,2021-09-12 08:00:00+00:00,2021-09-12 08:00:00+00:00,1.6583419300000009,0.6583419300000009,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
61,Sell,2021-09-16 22:00:00+00:00,-0.00763669,-0.09573922,1.65070524,0.65070524,1.66247601,BTC,1.0,2021-09-16 22:00:00+00:00,2021-09-16 22:00:00+00:00,1.6507052400000009,0.6507052400000009,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
62,Sell,2021-09-16 22:00:00+00:00,-0.0004844,-0.00584216,1.65022084,0.65022084,0.86492302,BTC,1.0,2021-09-16 22:00:00+00:00,2021-09-16 22:00:00+00:00,1.650220840000001,0.6502208400000009,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
63,Sell,2021-09-16 22:00:00+00:00,-0.0004844,-0.00584216,1.64973644,0.64973644,0.89346235,BTC,1.0,2021-09-16 22:00:00+00:00,2021-09-16 22:00:00+00:00,1.649736440000001,0.649736440000001,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
64,Sell,2021-09-17 04:00:00+00:00,0.03708505,0.74170649,1.68682149,0.68682149,0.74170649,BTC,1.0,2021-09-17 04:00:00+00:00,2021-09-17 04:00:00+00:00,1.686821490000001,0.6868214900000009,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
65,Sell,2021-09-17 04:00:00+00:00,0.03708505,0.74170649,1.72390654,0.72390654,0.74170649,BTC,1.0,2021-09-17 04:00:00+00:00,2021-09-17 04:00:00+00:00,1.7239065400000009,0.7239065400000009,1.2941583900000007,-0.029583509999999924,2.2941583900000007,0.9704164900000001
